filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00041.png',)","[-22.372127532958984, -13.196389198303223, -0.30419740080833435]","[-22.77261734008789, -13.360888481140137, -0.5497485995292664]","[0.28120121359825134, -0.22228413820266724, -0.604127824306488, 0.7117199897766113]","[0.28771352767944336, -0.2254181206226349, -0.6161625385284424, 0.6976756453514099]",2.2752645,0.49774238
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00043.png',)","[-23.668001174926758, -12.310729026794434, -0.28711530566215515]","[-23.861181259155273, -12.304404258728027, -0.4324783980846405]","[0.26210102438926697, -0.24539127945899963, -0.6150319576263428, 0.7020127177238464]","[0.26858365535736084, -0.2317911982536316, -0.6272337436676025, 0.6933350563049316]",2.4338365,0.24184494
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00045.png',)","[-24.472623825073242, -11.494088172912598, -0.21684040129184723]","[-24.75557518005371, -11.490434646606445, -0.4876573979854584]","[0.30541548132896423, -0.24462451040744781, -0.6101680397987366, 0.6888942718505859]","[0.30695641040802, -0.24200376868247986, -0.625693678855896, 0.6750699281692505]",2.406995,0.39168438
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00047.png',)","[-25.66887092590332, -10.536282539367676, -0.26258590817451477]","[-25.977540969848633, -10.490828514099121, -0.3252488970756531]","[0.3480079174041748, -0.2712382376194, -0.5781988501548767, 0.6862991452217102]","[0.3464551866054535, -0.2719365358352661, -0.5858888030052185, 0.6802600026130676]",1.1364136,0.31822935
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00049.png',)","[-26.649812698364258, -9.709826469421387, -0.2927423417568207]","[-27.042465209960938, -9.602434158325195, -0.3312861919403076]","[0.35257434844970703, -0.2624492049217224, -0.5769122242927551, 0.6884650588035583]","[0.35290199518203735, -0.2519400715827942, -0.5849451422691345, 0.6854382753372192]",1.5546572,0.40889454
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00051.png',)","[-27.66469383239746, -8.617992401123047, -0.15119576454162598]","[-28.14487075805664, -8.581357955932617, -0.219708651304245]","[0.33985087275505066, -0.25495052337646484, -0.5929533243179321, 0.6840380430221558]","[0.3450985252857208, -0.24985066056251526, -0.5889581441879272, 0.6867387294769287]",1.0032625,0.4864216
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00053.png',)","[-28.78886604309082, -7.361157417297363, -0.047863539308309555]","[-29.058483123779297, -7.477329254150391, -0.11059466749429703]","[0.32752031087875366, -0.24902774393558502, -0.5860135555267334, 0.6980715394020081]","[0.32049810886383057, -0.23192740976810455, -0.5917196869850159, 0.7023949027061462]",2.2711325,0.30020735
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00055.png',)","[-30.058443069458008, -6.441222190856934, 0.21417032182216644]","[-30.400009155273438, -6.475142002105713, 0.048588864505290985]","[0.3291737735271454, -0.24416953325271606, -0.5750977396965027, 0.7080173492431641]","[0.30916517972946167, -0.22829540073871613, -0.5893383622169495, 0.7106183767318726]",3.3640497,0.38109732
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00057.png',)","[-31.364013671875, -5.473991394042969, 0.172847181558609]","[-31.665611267089844, -5.696302890777588, 0.05566934123635292]","[0.3486540913581848, -0.2771890461444855, -0.5624760389328003, 0.6965826153755188]","[0.3538592457771301, -0.24626310169696808, -0.5713436007499695, 0.6983585357666016]",3.7400224,0.39257377
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00059.png',)","[-32.08738708496094, -4.726476192474365, 0.10050708055496216]","[-32.51276397705078, -4.689500331878662, 0.08682077378034592]","[0.42043760418891907, -0.32315051555633545, -0.5381118655204773, 0.655165433883667]","[0.4299819767475128, -0.3192971348762512, -0.5428463220596313, 0.6469024419784546]",1.6061637,0.4272002
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00061.png',)","[-33.50734329223633, -3.4063563346862793, 0.3000163435935974]","[-33.67277908325195, -3.6200757026672363, 0.21617096662521362]","[0.4139355719089508, -0.33064353466033936, -0.5251823663711548, 0.665969729423523]","[0.41388827562332153, -0.3150705099105835, -0.5251219868659973, 0.6735533475875854]",1.9845791,0.2829753
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00063.png',)","[-34.75702667236328, -2.4435784816741943, 0.26432281732559204]","[-34.931678771972656, -2.5287444591522217, 0.1892952173948288]","[0.37752342224121094, -0.31957554817199707, -0.5459707975387573, 0.6762126088142395]","[0.36937928199768066, -0.31137815117836, -0.5497556924819946, 0.6814480423927307]",1.5164278,0.20829244
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00065.png',)","[-35.90047073364258, -1.8294789791107178, 0.435722678899765]","[-36.09217071533203, -1.9514251947402954, 0.3295610547065735]","[0.46346786618232727, -0.35678747296333313, -0.5018399953842163, 0.6372260451316833]","[0.47404956817626953, -0.34735116362571716, -0.4984230399131775, 0.6373372077941895]",1.6701881,0.25077888
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00067.png',)","[-36.414154052734375, -0.6705872416496277, 0.5700556635856628]","[-36.869571685791016, -0.726283609867096, 0.4825417697429657]","[0.515978991985321, -0.37267932295799255, -0.48008501529693604, 0.6036507487297058]","[0.5358015894889832, -0.36291855573654175, -0.48512616753578186, 0.5880981683731079]",3.1496563,0.4670824
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00069.png',)","[-37.433555603027344, 0.7499273419380188, 0.7232434749603271]","[-37.46122360229492, 0.5990898013114929, 0.6363077759742737]","[0.5740240812301636, -0.43121084570884705, -0.42246416211128235, 0.5532427430152893]","[0.5853935480117798, -0.43561604619026184, -0.4159191846847534, 0.5427378416061401]",1.9908794,0.17628187
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00071.png',)","[-37.51464080810547, 2.014580726623535, 0.8904535174369812]","[-38.00579071044922, 1.982995629310608, 0.7889445424079895]","[0.5833041667938232, -0.40754109621047974, -0.4287998676300049, 0.5565943121910095]","[0.6042264103889465, -0.4106862545013428, -0.4204809069633484, 0.5379992127418518]",3.3654454,0.50252354
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00073.png',)","[-38.04165267944336, 3.3529598712921143, 0.836399495601654]","[-38.28225326538086, 3.2383651733398438, 0.854395866394043]","[0.5544435977935791, -0.4129965603351593, -0.4417535960674286, 0.5717341303825378]","[0.5797101855278015, -0.3956659436225891, -0.44577768445014954, 0.5555780529975891]",3.9958434,0.26710382
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00075.png',)","[-38.327049255371094, 4.695483207702637, 1.0013537406921387]","[-38.69536590576172, 4.591283798217773, 0.9333141446113586]","[0.5944091081619263, -0.433815062046051, -0.4063059985637665, 0.5416620373725891]","[0.5922675728797913, -0.4374876320362091, -0.39908719062805176, 0.546400249004364]",1.1021488,0.38877252
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00077.png',)","[-38.58059310913086, 6.092614650726318, 1.220583200454712]","[-38.78885269165039, 5.99138879776001, 1.0868549346923828]","[0.5779619812965393, -0.4531969726085663, -0.439725786447525, 0.5169272422790527]","[0.5867977738380432, -0.4635806679725647, -0.4300138056278229, 0.5058158040046692]",2.3019416,0.26739854
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00079.png',)","[-38.62250518798828, 8.028717041015625, 1.2474943399429321]","[-39.13298797607422, 7.693881988525391, 1.2161998748779297]","[0.6135649681091309, -0.4319610595703125, -0.41606155037879944, 0.5136541128158569]","[0.6206017136573792, -0.4109443724155426, -0.41480889916419983, 0.52336585521698]",2.7763698,0.61129904
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00081.png',)","[-38.79585647583008, 9.316926002502441, 1.416730523109436]","[-39.09303665161133, 9.00302505493164, 1.3283253908157349]","[0.6299423575401306, -0.46393775939941406, -0.3951527774333954, 0.4814443588256836]","[0.6362703442573547, -0.45279496908187866, -0.3841971457004547, 0.49247264862060547]",2.3083932,0.44120893
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00083.png',)","[-38.60406494140625, 10.926563262939453, 1.5659993886947632]","[-38.95760726928711, 10.548799514770508, 1.4723728895187378]","[0.6382109522819519, -0.46788227558135986, -0.36989304423332214, 0.48677724599838257]","[0.6427608728408813, -0.45340487360954285, -0.35869884490966797, 0.5026108026504517]",2.8216736,0.525798
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00085.png',)","[-38.14359664916992, 12.32047176361084, 1.7428244352340698]","[-38.38945388793945, 11.995198249816895, 1.6833807229995728]","[0.6641308069229126, -0.4786566197872162, -0.3418358266353607, 0.46148279309272766]","[0.6767950654029846, -0.462070494890213, -0.3300774395465851, 0.4684956967830658]",2.8599741,0.41204634
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00087.png',)","[-37.465415954589844, 13.77053451538086, 1.884009838104248]","[-37.81760025024414, 13.19196605682373, 1.7104219198226929]","[0.6484943628311157, -0.4364238977432251, -0.3760959506034851, 0.4975350797176361]","[0.6467471718788147, -0.43186452984809875, -0.38022154569625854, 0.5006423592567444]",0.8137271,0.6992196
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00089.png',)","[-36.98432540893555, 14.812594413757324, 1.8980276584625244]","[-37.008460998535156, 14.41373062133789, 1.7884091138839722]","[0.6399999260902405, -0.44417738914489746, -0.39444467425346375, 0.4873601794242859]","[0.6343011260032654, -0.4262699782848358, -0.3917677104473114, 0.5123223066329956]",3.5935698,0.41435623
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00091.png',)","[-35.83704376220703, 15.767518043518066, 1.7823050022125244]","[-36.1430549621582, 15.551942825317383, 1.8463046550750732]","[0.6374707221984863, -0.4370678663253784, -0.4004288911819458, 0.4921986162662506]","[0.6339114308357239, -0.42390337586402893, -0.39566996693611145, 0.5117691159248352]",2.786782,0.37975186
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00093.png',)","[-34.96175003051758, 16.867990493774414, 1.999550223350525]","[-35.20967483520508, 16.6107234954834, 1.9382808208465576]","[0.6585524082183838, -0.44814351201057434, -0.3878726661205292, 0.46371427178382874]","[0.656143307685852, -0.43521812558174133, -0.38470080494880676, 0.4817328453063965]",2.5814795,0.362501
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00095.png',)","[-34.17026901245117, 17.946086883544922, 2.0972888469696045]","[-34.37826919555664, 17.800233840942383, 1.9744740724563599]","[0.6926929354667664, -0.459532231092453, -0.34498438239097595, 0.4358811676502228]","[0.6943310499191284, -0.44611138105392456, -0.3378794193267822, 0.452467143535614]",2.5839038,0.2821713
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00097.png',)","[-33.158870697021484, 18.990251541137695, 2.218395948410034]","[-33.4029655456543, 19.014490127563477, 2.0658860206604004]","[0.7004961371421814, -0.42478686571121216, -0.36239269375801086, 0.4444468319416046]","[0.7069730162620544, -0.4216119945049286, -0.3475984036922455, 0.4490075409412384]",1.9567761,0.28884092
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00099.png',)","[-32.23295211791992, 19.88654899597168, 2.2960259914398193]","[-32.4837532043457, 20.02381134033203, 2.158557653427124]","[0.7176900506019592, -0.4467811584472656, -0.3179313540458679, 0.4292171895503998]","[0.7223349809646606, -0.4398040175437927, -0.2994900345802307, 0.44171300530433655]",2.726872,0.3172376
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00101.png',)","[-31.360292434692383, 20.805830001831055, 2.4150404930114746]","[-31.519067764282227, 21.00568389892578, 2.3268280029296875]","[0.7407324910163879, -0.4579649865627289, -0.29173487424850464, 0.3955683410167694]","[0.7443400025367737, -0.4462566375732422, -0.28345248103141785, 0.408004492521286]",2.2138896,0.27006042
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00103.png',)","[-30.244461059570312, 21.780149459838867, 2.453939437866211]","[-30.4371280670166, 22.121572494506836, 2.3735177516937256]","[0.7248092293739319, -0.463742196559906, -0.27749133110046387, 0.4273095726966858]","[0.7312816977500916, -0.46368706226348877, -0.25983405113220215, 0.427443265914917]",2.1544003,0.40019733
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00105.png',)","[-29.30694580078125, 22.840837478637695, 2.5310797691345215]","[-29.286046981811523, 23.22037124633789, 2.4913032054901123]","[0.7642553448677063, -0.4465966522693634, -0.26989856362342834, 0.37897202372550964]","[0.7658261060714722, -0.45056551694869995, -0.25891783833503723, 0.37876471877098083]",1.3510127,0.38218427
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00107.png',)","[-28.167396545410156, 23.812488555908203, 2.6157431602478027]","[-28.480669021606445, 24.047466278076172, 2.453078269958496]","[0.7562326788902283, -0.4658406972885132, -0.2733537256717682, 0.36929991841316223]","[0.7506304979324341, -0.46417632699012756, -0.2710411548614502, 0.3842277228832245]",1.8553466,0.42404485
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00109.png',)","[-27.125696182250977, 25.00177001953125, 2.5835487842559814]","[-27.58873748779297, 25.284055709838867, 2.510756492614746]","[0.7559616565704346, -0.5095844268798828, -0.2440178096294403, 0.3306070566177368]","[0.7599828839302063, -0.5105211138725281, -0.22915321588516235, 0.33057984709739685]",1.7676337,0.54716647
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00111.png',)","[-26.34896469116211, 26.427350997924805, 2.6400253772735596]","[-26.48443031311035, 26.399526596069336, 2.5641062259674072]","[0.7810308933258057, -0.523408830165863, -0.20571476221084595, 0.27150607109069824]","[0.782191276550293, -0.5187839269638062, -0.2095559984445572, 0.27409204840660095]",0.75898355,0.157762
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00113.png',)","[-25.34929084777832, 27.39659881591797, 2.6764183044433594]","[-25.449796676635742, 27.224245071411133, 2.590775489807129]","[0.7913281321525574, -0.5547215342521667, -0.15988965332508087, 0.20129404962062836]","[0.7886882424354553, -0.5492441654205322, -0.1707509458065033, 0.2171311229467392]",2.3073757,0.21712191
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00115.png',)","[-24.03791046142578, 28.270389556884766, 2.7585363388061523]","[-24.144912719726562, 27.99089813232422, 2.7386832237243652]","[0.7982484102249146, -0.5329656004905701, -0.15969713032245636, 0.23074670135974884]","[0.8038368225097656, -0.5181354880332947, -0.16668005287647247, 0.23999978601932526]",2.2493153,0.2999318
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00117.png',)","[-22.830663681030273, 29.014183044433594, 2.8337440490722656]","[-23.150354385375977, 28.936933517456055, 2.632105588912964]","[0.7826054692268372, -0.5531584024429321, -0.17295201122760773, 0.22722718119621277]","[0.779174268245697, -0.5487165451049805, -0.18099196255207062, 0.24298053979873657]",2.1258729,0.38578194
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00119.png',)","[-21.672325134277344, 29.79634666442871, 2.826605796813965]","[-21.940013885498047, 29.693082809448242, 2.7229645252227783]","[0.7955065965652466, -0.5511333346366882, -0.1518401801586151, 0.2009124755859375]","[0.7939553260803223, -0.5454908609390259, -0.1589055210351944, 0.2163878232240677]",2.0619512,0.30506098
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq1_frame00121.png',)","[-20.54386329650879, 30.65949249267578, 2.786778211593628]","[-20.795101165771484, 30.610349655151367, 2.728147506713867]","[0.8003826141357422, -0.5572554469108582, -0.1397215574979782, 0.17126591503620148]","[0.8081315159797668, -0.5402020812034607, -0.13801118731498718, 0.18988987803459167]",3.032922,0.26262718
